Index       TIME             V(Q7_3)          V(QB7_3)          V(VX7_3)           V(WL7)            V(WWLA)           V(WWLB)           V(SEL0)           V(SEL1)           V(BL3)           V(SA_IN1)          V(SAE)           V(SA_Q1)          V(SA_QB1)          V(Q7_3)           V(BL3)           V(SA_Q1)     
2971     2.97100000e-08    5.99990638e-01    5.39417200e-06    3.58296023e-06    4.93305265e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86592333e-01    6.18118212e-01    0.00000000e+00    6.18114662e-01    4.99991852e-01    5.99990638e-01    5.86592333e-01    6.18114662e-01
2972     2.97200000e-08    5.99990640e-01    5.39402915e-06    3.58288873e-06    4.93305048e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86592420e-01    6.18112216e-01    0.00000000e+00    6.18108672e-01    4.99991867e-01    5.99990640e-01    5.86592420e-01    6.18108672e-01
2973     2.97300000e-08    5.99990641e-01    5.39388630e-06    3.58281723e-06    4.93304832e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86592508e-01    6.18106220e-01    0.00000000e+00    6.18102682e-01    4.99991881e-01    5.99990641e-01    5.86592508e-01    6.18102682e-01
2974     2.97400000e-08    5.99990643e-01    5.39374345e-06    3.58274573e-06    4.93304615e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86592595e-01    6.18100224e-01    0.00000000e+00    6.18096692e-01    4.99991896e-01    5.99990643e-01    5.86592595e-01    6.18096692e-01
2975     2.97500000e-08    5.99990645e-01    5.39360060e-06    3.58267423e-06    4.93304398e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86592683e-01    6.18094227e-01    0.00000000e+00    6.18090701e-01    4.99991910e-01    5.99990645e-01    5.86592683e-01    6.18090701e-01
2976     2.97600000e-08    5.99990647e-01    5.39345775e-06    3.58260273e-06    4.93304181e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86592770e-01    6.18088231e-01    0.00000000e+00    6.18084711e-01    4.99991924e-01    5.99990647e-01    5.86592770e-01    6.18084711e-01
2977     2.97700000e-08    5.99990649e-01    5.39331490e-06    3.58253123e-06    4.93303965e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86592857e-01    6.18082235e-01    0.00000000e+00    6.18078721e-01    4.99991939e-01    5.99990649e-01    5.86592857e-01    6.18078721e-01
2978     2.97800000e-08    5.99990650e-01    5.39317205e-06    3.58245973e-06    4.93303748e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86592945e-01    6.18076239e-01    0.00000000e+00    6.18072730e-01    4.99991953e-01    5.99990650e-01    5.86592945e-01    6.18072730e-01
2979     2.97900000e-08    5.99990652e-01    5.39302920e-06    3.58238823e-06    4.93303531e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86593032e-01    6.18070243e-01    0.00000000e+00    6.18066740e-01    4.99991967e-01    5.99990652e-01    5.86593032e-01    6.18066740e-01
2980     2.98000000e-08    5.99990654e-01    5.39288635e-06    3.58231673e-06    4.93303314e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86593120e-01    6.18064247e-01    0.00000000e+00    6.18060750e-01    4.99991982e-01    5.99990654e-01    5.86593120e-01    6.18060750e-01
2981     2.98100000e-08    5.99990656e-01    5.39274350e-06    3.58224523e-06    4.93303098e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86593207e-01    6.18058251e-01    0.00000000e+00    6.18054760e-01    4.99991996e-01    5.99990656e-01    5.86593207e-01    6.18054760e-01
2982     2.98200000e-08    5.99990658e-01    5.39260065e-06    3.58217373e-06    4.93302881e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86593294e-01    6.18052255e-01    0.00000000e+00    6.18048769e-01    4.99992011e-01    5.99990658e-01    5.86593294e-01    6.18048769e-01
2983     2.98300000e-08    5.99990659e-01    5.39245780e-06    3.58210223e-06    4.93302664e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86593382e-01    6.18046259e-01    0.00000000e+00    6.18042779e-01    4.99992025e-01    5.99990659e-01    5.86593382e-01    6.18042779e-01
2984     2.98400000e-08    5.99990661e-01    5.39231495e-06    3.58203073e-06    4.93302447e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86593469e-01    6.18040263e-01    0.00000000e+00    6.18036789e-01    4.99992039e-01    5.99990661e-01    5.86593469e-01    6.18036789e-01
2985     2.98500000e-08    5.99990663e-01    5.39217210e-06    3.58195923e-06    4.93302231e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86593557e-01    6.18034267e-01    0.00000000e+00    6.18030798e-01    4.99992054e-01    5.99990663e-01    5.86593557e-01    6.18030798e-01
2986     2.98600000e-08    5.99990665e-01    5.39202925e-06    3.58188773e-06    4.93302014e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86593644e-01    6.18028270e-01    0.00000000e+00    6.18024808e-01    4.99992068e-01    5.99990665e-01    5.86593644e-01    6.18024808e-01
2987     2.98700000e-08    5.99990667e-01    5.39188640e-06    3.58181623e-06    4.93301797e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86593731e-01    6.18022274e-01    0.00000000e+00    6.18018818e-01    4.99992083e-01    5.99990667e-01    5.86593731e-01    6.18018818e-01
2988     2.98800000e-08    5.99990668e-01    5.39174355e-06    3.58174473e-06    4.93301581e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86593819e-01    6.18016278e-01    0.00000000e+00    6.18012828e-01    4.99992097e-01    5.99990668e-01    5.86593819e-01    6.18012828e-01
2989     2.98900000e-08    5.99990670e-01    5.39160070e-06    3.58167323e-06    4.93301364e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86593906e-01    6.18010282e-01    0.00000000e+00    6.18006837e-01    4.99992111e-01    5.99990670e-01    5.86593906e-01    6.18006837e-01
2990     2.99000000e-08    5.99990672e-01    5.39145785e-06    3.58160173e-06    4.93301147e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86593994e-01    6.18004286e-01    0.00000000e+00    6.18000847e-01    4.99992126e-01    5.99990672e-01    5.86593994e-01    6.18000847e-01
2991     2.99100000e-08    5.99990674e-01    5.39131500e-06    3.58153023e-06    4.93300930e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86594081e-01    6.17998290e-01    0.00000000e+00    6.17994857e-01    4.99992140e-01    5.99990674e-01    5.86594081e-01    6.17994857e-01
2992     2.99200000e-08    5.99990676e-01    5.39117215e-06    3.58145873e-06    4.93300714e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86594168e-01    6.17992294e-01    0.00000000e+00    6.17988866e-01    4.99992155e-01    5.99990676e-01    5.86594168e-01    6.17988866e-01
2993     2.99300000e-08    5.99990677e-01    5.39102930e-06    3.58138723e-06    4.93300497e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86594256e-01    6.17986298e-01    0.00000000e+00    6.17982876e-01    4.99992169e-01    5.99990677e-01    5.86594256e-01    6.17982876e-01
2994     2.99400000e-08    5.99990679e-01    5.39088645e-06    3.58131573e-06    4.93300280e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86594343e-01    6.17980302e-01    0.00000000e+00    6.17976886e-01    4.99992183e-01    5.99990679e-01    5.86594343e-01    6.17976886e-01
2995     2.99500000e-08    5.99990681e-01    5.39074359e-06    3.58124423e-06    4.93300063e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86594431e-01    6.17974306e-01    0.00000000e+00    6.17970895e-01    4.99992198e-01    5.99990681e-01    5.86594431e-01    6.17970895e-01
2996     2.99600000e-08    5.99990683e-01    5.39060074e-06    3.58117273e-06    4.93299847e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86594518e-01    6.17968310e-01    0.00000000e+00    6.17964905e-01    4.99992212e-01    5.99990683e-01    5.86594518e-01    6.17964905e-01
2997     2.99700000e-08    5.99990685e-01    5.39045789e-06    3.58110123e-06    4.93299630e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86594605e-01    6.17962313e-01    0.00000000e+00    6.17958915e-01    4.99992227e-01    5.99990685e-01    5.86594605e-01    6.17958915e-01
2998     2.99800000e-08    5.99990686e-01    5.39031504e-06    3.58102973e-06    4.93299413e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86594693e-01    6.17956317e-01    0.00000000e+00    6.17952925e-01    4.99992241e-01    5.99990686e-01    5.86594693e-01    6.17952925e-01
2999     2.99900000e-08    5.99990688e-01    5.39017219e-06    3.58095823e-06    4.93299196e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86594780e-01    6.17950321e-01    0.00000000e+00    6.17946934e-01    4.99992255e-01    5.99990688e-01    5.86594780e-01    6.17946934e-01
3000     3.00000000e-08    5.99990690e-01    5.39002934e-06    3.58088673e-06    4.93298980e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86594868e-01    6.17944325e-01    0.00000000e+00    6.17940944e-01    4.99992270e-01    5.99990690e-01    5.86594868e-01    6.17940944e-01
3001     3.00100000e-08    5.99990692e-01    5.38988649e-06    3.58081523e-06    4.93298763e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86594955e-01    6.17938329e-01    0.00000000e+00    6.17934954e-01    4.99992284e-01    5.99990692e-01    5.86594955e-01    6.17934954e-01
3002     3.00200000e-08    5.99990694e-01    5.38974364e-06    3.58074373e-06    4.93298546e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86595042e-01    6.17932333e-01    0.00000000e+00    6.17928963e-01    4.99992298e-01    5.99990694e-01    5.86595042e-01    6.17928963e-01
3003     3.00300000e-08    5.99990695e-01    5.38960079e-06    3.58067223e-06    4.93298330e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86595130e-01    6.17926337e-01    0.00000000e+00    6.17922973e-01    4.99992313e-01    5.99990695e-01    5.86595130e-01    6.17922973e-01
3004     3.00400000e-08    5.99990697e-01    5.38945794e-06    3.58060073e-06    4.93298113e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86595217e-01    6.17920341e-01    0.00000000e+00    6.17916983e-01    4.99992327e-01    5.99990697e-01    5.86595217e-01    6.17916983e-01
3005     3.00500000e-08    5.99990699e-01    5.38931509e-06    3.58052923e-06    4.93297896e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86595305e-01    6.17914345e-01    0.00000000e+00    6.17910993e-01    4.99992342e-01    5.99990699e-01    5.86595305e-01    6.17910993e-01
3006     3.00600000e-08    5.99990701e-01    5.38917224e-06    3.58045773e-06    4.93297679e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86595392e-01    6.17908349e-01    0.00000000e+00    6.17905002e-01    4.99992356e-01    5.99990701e-01    5.86595392e-01    6.17905002e-01
3007     3.00700000e-08    5.99990703e-01    5.38902939e-06    3.58038623e-06    4.93297463e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86595480e-01    6.17902352e-01    0.00000000e+00    6.17899012e-01    4.99992370e-01    5.99990703e-01    5.86595480e-01    6.17899012e-01
3008     3.00800000e-08    5.99990704e-01    5.38888654e-06    3.58031473e-06    4.93297246e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86595567e-01    6.17896356e-01    0.00000000e+00    6.17893022e-01    4.99992385e-01    5.99990704e-01    5.86595567e-01    6.17893022e-01
3009     3.00900000e-08    5.99990706e-01    5.38874369e-06    3.58024323e-06    4.93297029e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86595654e-01    6.17890360e-01    0.00000000e+00    6.17887031e-01    4.99992399e-01    5.99990706e-01    5.86595654e-01    6.17887031e-01
3010     3.01000000e-08    5.99990708e-01    5.38860084e-06    3.58017173e-06    4.93296812e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86595742e-01    6.17884364e-01    0.00000000e+00    6.17881041e-01    4.99992414e-01    5.99990708e-01    5.86595742e-01    6.17881041e-01
3011     3.01100000e-08    5.99990710e-01    5.38845799e-06    3.58010023e-06    4.93296596e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86595829e-01    6.17878368e-01    0.00000000e+00    6.17875051e-01    4.99992428e-01    5.99990710e-01    5.86595829e-01    6.17875051e-01
3012     3.01200000e-08    5.99990712e-01    5.38831514e-06    3.58002873e-06    4.93296379e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86595917e-01    6.17872372e-01    0.00000000e+00    6.17869060e-01    4.99992442e-01    5.99990712e-01    5.86595917e-01    6.17869060e-01
3013     3.01300000e-08    5.99990713e-01    5.38817229e-06    3.57995723e-06    4.93296162e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86596004e-01    6.17866376e-01    0.00000000e+00    6.17863070e-01    4.99992457e-01    5.99990713e-01    5.86596004e-01    6.17863070e-01
3014     3.01400000e-08    5.99990715e-01    5.38802944e-06    3.57988573e-06    4.93295945e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86596091e-01    6.17860380e-01    0.00000000e+00    6.17857080e-01    4.99992471e-01    5.99990715e-01    5.86596091e-01    6.17857080e-01
3015     3.01500000e-08    5.99990717e-01    5.38788659e-06    3.57981423e-06    4.93295729e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86596179e-01    6.17854384e-01    0.00000000e+00    6.17851090e-01    4.99992486e-01    5.99990717e-01    5.86596179e-01    6.17851090e-01
3016     3.01600000e-08    5.99990719e-01    5.38774374e-06    3.57974273e-06    4.93295512e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86596266e-01    6.17848388e-01    0.00000000e+00    6.17845099e-01    4.99992500e-01    5.99990719e-01    5.86596266e-01    6.17845099e-01
3017     3.01700000e-08    5.99990721e-01    5.38760089e-06    3.57967123e-06    4.93295295e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86596354e-01    6.17842392e-01    0.00000000e+00    6.17839109e-01    4.99992514e-01    5.99990721e-01    5.86596354e-01    6.17839109e-01
3018     3.01800000e-08    5.99990722e-01    5.38745804e-06    3.57959973e-06    4.93295079e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86596441e-01    6.17836395e-01    0.00000000e+00    6.17833119e-01    4.99992529e-01    5.99990722e-01    5.86596441e-01    6.17833119e-01
3019     3.01900000e-08    5.99990724e-01    5.38731519e-06    3.57952823e-06    4.93294862e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86596528e-01    6.17830399e-01    0.00000000e+00    6.17827128e-01    4.99992543e-01    5.99990724e-01    5.86596528e-01    6.17827128e-01
3020     3.02000000e-08    5.99990726e-01    5.38717234e-06    3.57945673e-06    4.93294645e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86596616e-01    6.17824403e-01    0.00000000e+00    6.17821138e-01    4.99992558e-01    5.99990726e-01    5.86596616e-01    6.17821138e-01
3021     3.02100000e-08    5.99990728e-01    5.38702949e-06    3.57938523e-06    4.93294428e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86596703e-01    6.17818407e-01    0.00000000e+00    6.17815148e-01    4.99992572e-01    5.99990728e-01    5.86596703e-01    6.17815148e-01
3022     3.02200000e-08    5.99990730e-01    5.38688664e-06    3.57931373e-06    4.93294212e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86596791e-01    6.17812411e-01    0.00000000e+00    6.17809158e-01    4.99992586e-01    5.99990730e-01    5.86596791e-01    6.17809158e-01
3023     3.02300000e-08    5.99990731e-01    5.38674379e-06    3.57924223e-06    4.93293995e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86596878e-01    6.17806415e-01    0.00000000e+00    6.17803167e-01    4.99992601e-01    5.99990731e-01    5.86596878e-01    6.17803167e-01
3024     3.02400000e-08    5.99990733e-01    5.38660094e-06    3.57917073e-06    4.93293778e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86596965e-01    6.17800419e-01    0.00000000e+00    6.17797177e-01    4.99992615e-01    5.99990733e-01    5.86596965e-01    6.17797177e-01
3025     3.02500000e-08    5.99990735e-01    5.38645809e-06    3.57909923e-06    4.93293561e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86597053e-01    6.17794423e-01    0.00000000e+00    6.17791187e-01    4.99992629e-01    5.99990735e-01    5.86597053e-01    6.17791187e-01
3026     3.02600000e-08    5.99990737e-01    5.38631524e-06    3.57902773e-06    4.93293345e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86597140e-01    6.17788427e-01    0.00000000e+00    6.17785196e-01    4.99992644e-01    5.99990737e-01    5.86597140e-01    6.17785196e-01
3027     3.02700000e-08    5.99990739e-01    5.38617239e-06    3.57895623e-06    4.93293128e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86597228e-01    6.17782431e-01    0.00000000e+00    6.17779206e-01    4.99992658e-01    5.99990739e-01    5.86597228e-01    6.17779206e-01
